address,sold_price,bathroom_ct,bedroom_ct,home_sqft,sold_date,image_url,lat,lng,home_type,year_built,heating_type,parking_info,lot_sqft,zipcode
"4633 E Chisum Trl, Phoenix, AZ 85050",400000.0,3.0,4.0,2421.0,2020-07-21,,33.68633,-111.9963,,,,,,85050
"4642 E Navigator Ln, Phoenix, AZ 85050",599000.0,2.0,3.0,1981.0,2020-07-20,,33.68633,-111.9963,,,,,,85050
"22409 N 30th Way, Phoenix, AZ 85050",785158.0,2.0,0.0,0.0,2020-07-20,,33.68633,-111.9963,,,,,,22409
"3318 E. Louise Dr., Phoenix, AZ 85050",551701.0,2.0,3.0,1990.0,2020-07-20,,33.68633,-111.9963,,,,,,85050
"22414 N 29th Pl, Phoenix, AZ 85050",789990.0,0.0,0.0,0.0,2020-07-20,,33.68633,-111.9963,,,,,,22414
"3032 E Herrera Dr, Phoenix, AZ 85050",796779.0,0.0,0.0,0.0,2020-07-20,,33.68633,-111.9963,,,,,,85050
"20660 N 40th St UNIT 2139, Phoenix, AZ 85050",299950.0,2.0,2.0,1469.0,2020-07-20,,33.68633,-111.9963,,,,,,20660
"21815 N 34th Way, Phoenix, AZ 85050",515140.0,2.0,0.0,0.0,2020-07-20,,33.68633,-111.9963,,,,,,21815
"22221 N 41st St, Phoenix, AZ 85050",605000.0,3.0,5.0,3507.0,2020-07-20,,33.68633,-111.9963,,,,,,22221
"21138 N 36th Pl, Phoenix, AZ 85050",362000.0,2.5,3.0,1444.0,2020-07-20,,33.68633,-111.9963,,,,,,21138
"20913 N 37th Pl, Phoenix, AZ 85050",390000.0,2.0,3.0,1407.0,2020-07-20,,33.68633,-111.9963,,,,,,20913
"4641 E Daley Ln, Cave Creek, AZ 85050",610000.0,4.0,4.0,2363.0,2020-07-17,,33.68633,-111.9963,,,,,,85050
"21833 N 39th St, Phoenix, AZ 85050",423000.0,3.0,3.0,1941.0,2020-07-17,,33.68633,-111.9963,,,,,,21833
"4615 E Navigator Ln, Phoenix, AZ 85050",745000.0,4.0,4.0,3741.0,2020-07-17,,33.68633,-111.9963,,,,,,85050
"3043 E Escuda Rd, Phoenix, AZ 85050",310000.0,2.0,3.0,1570.0,2020-07-17,,33.68633,-111.9963,,,,,,85050
"3326 E Renee Dr, Phoenix, AZ 85050",425000.0,2.0,4.0,2111.0,2020-07-17,,33.68633,-111.9963,,,,,,85050
"3445 E Topeka Dr, Phoenix, AZ 85050",422500.0,2.0,4.0,2160.0,2020-07-17,,33.68633,-111.9963,,,,,,85050
"22105 N 31st St, Phoenix, AZ 85050",935000.0,5.0,5.0,4644.0,2020-07-17,,33.68633,-111.9963,,,,,,22105
"22659 N 39th Pl, Phoenix, AZ 85050",577000.0,3.0,3.0,2417.0,2020-07-17,,33.68633,-111.9963,,,,,,22659
"3927 E Morrow Dr, Phoenix, AZ 85050",371000.0,2.5,3.0,1638.0,2020-07-17,,33.68633,-111.9963,,,,,,85050
"3625 E Rosemonte Dr, Phoenix, AZ 85050",450000.0,3.0,4.0,2370.0,2020-07-17,,33.68633,-111.9963,,,,,,85050
"3338 E Hononegh Dr, Phoenix, AZ 85050",326500.0,2.0,3.0,1564.0,2020-07-17,,33.68633,-111.9963,,,,,,85050
"3311 E Tina Dr, Phoenix, AZ 85050",575090.0,2.0,0.0,0.0,2020-07-17,,33.68633,-111.9963,,,,,,85050
